line_num,image_path,label,croplabel,xmin,ymin,xmax,ymax
899,sugarcane/sugarcane013ahf.jpeg,sugarcane,3,0,0,224,224
900,wheat/wheat011hs.jpeg,wheat,4,0,0,224,224
901,wheat/wheat013ahs.jpeg,wheat,4,0,0,224,224
903,wheat/wheat041a.jpg,wheat,4,1,238,134,396
913,sugarcane/sugarcane_547047482.jpeg,sugarcane,3,0,0,1000,749
914,sugarcane/sugarcane_637189213.jpeg,sugarcane,3,0,0,1000,562
915,sugarcane/sugarcane1.jpeg,sugarcane,3,0,0,800,577
916,jute/jute-1.jpg,jute,0,0,0,642,408
917,jute/jute-2.jpg,jute,0,0,0,1142,514
919,rice/rice044a.jpg,rice,2,2,167,192,286
920,rice/rice044a.jpg,rice,2,1,93,89,137
921,rice/rice044a.jpg,rice,2,92,94,158,116
922,rice/rice044a.jpg,rice,2,150,99,315,160
923,rice/rice044a.jpg,rice,2,277,123,376,280
924,rice/rice044a.jpg,rice,2,326,86,470,159
925,rice/rice044a.jpg,rice,2,189,162,327,286
926,rice/rice044a.jpg,rice,2,195,67,319,93
927,rice/rice044a.jpg,rice,2,363,136,472,285
928,rice/rice-5174887_1280.jpg,rice,2,0,0,320,240
929,rice/rice-5174887_1280.jpg,rice,2,320,0,640,240
930,rice/rice-5174887_1280.jpg,rice,2,640,0,960,240
931,rice/rice-5174887_1280.jpg,rice,2,960,0,1280,240
932,rice/rice-5174887_1280.jpg,rice,2,0,240,320,480
933,rice/rice-5174887_1280.jpg,rice,2,320,240,640,480
934,rice/rice-5174887_1280.jpg,rice,2,640,240,960,480
935,rice/rice-5174887_1280.jpg,rice,2,960,240,1280,480
936,rice/rice-5174887_1280.jpg,rice,2,0,480,320,720
937,rice/rice-5174887_1280.jpg,rice,2,320,480,640,720
938,rice/rice-4967164_1280.jpg,rice,2,0,0,300,200
939,rice/rice-4967164_1280.jpg,rice,2,300,0,600,200
940,rice/rice-4967164_1280.jpg,rice,2,600,0,900,200
941,rice/rice-4967164_1280.jpg,rice,2,900,0,1199,200
942,rice/rice-4967164_1280.jpg,rice,2,0,200,300,399
943,rice/rice-4967164_1280.jpg,rice,2,300,200,600,399
944,rice/rice-4967164_1280.jpg,rice,2,600,200,900,399
945,rice/rice-4967164_1280.jpg,rice,2,900,200,1199,399
947,jute/jute046a.jpg,jute,0,151,171,286,244
949,jute/jute046a.jpg,jute,0,264,168,397,207
950,jute/jute047a.jpg,jute,0,261,154,363,249
952,jute/jute046a.jpg,jute,0,268,202,395,289
953,jute/jute042a.jpg,jute,0,494,327,800,599
954,jute/jute047a.jpg,jute,0,1,150,123,212
955,jute/jute042a.jpg,jute,0,1,113,262,327
957,jute/jute042a.jpg,jute,0,265,112,514,325
959,jute/jute046a.jpg,jute,0,2,169,151,259
960,jute/jute047a.jpg,jute,0,125,134,280,252
962,jute/jute047a.jpg,jute,0,0,209,142,288
963,jute/jute046a.jpg,jute,0,151,201,266,282
965,jute/jute046a.jpg,jute,0,1,187,149,273
968,jute/jute047a.jpg,jute,0,142,178,321,263
970,jute/jute042a.jpg,jute,0,1,327,257,599
971,jute/jute042a.jpg,jute,0,258,326,495,600
972,jute/jute042a.jpg,jute,0,517,113,799,330
973,wheat/wheat045a.jpg,wheat,4,3,82,158,143
974,wheat/wheat045a.jpg,wheat,4,349,72,474,150
975,wheat/wheat047a.jpg,wheat,4,402,109,573,171
976,wheat/wheat045a.jpg,wheat,4,375,158,465,266
977,wheat/wheat-field-artificial-irrigation-rural-electrification-to-harvest-166395991.jpg,wheat,4,241,246,586,416
978,wheat/wheat045a.jpg,wheat,4,1,15,134,56
979,wheat/wheat-field-artificial-irrigation-rural-electrification-to-harvest-166395991.jpg,wheat,4,289,407,571,533
980,wheat/wheat-field-artificial-irrigation-rural-electrification-to-harvest-166395991.jpg,wheat,4,569,407,800,533
981,wheat/wheat047a.jpg,wheat,4,3,212,394,377
982,wheat/wheat047a.jpg,wheat,4,605,153,800,330
983,wheat/wheat-field-artificial-irrigation-rural-electrification-to-harvest-166395991.jpg,wheat,4,1,341,319,533
984,wheat/wheat047a.jpg,wheat,4,2,112,392,208
985,wheat/wheat047a.jpg,wheat,4,575,107,797,162
986,wheat/wheat047a.jpg,wheat,4,427,341,688,600
987,wheat/wheat047a.jpg,wheat,4,415,173,687,345
988,wheat/wheat045a.jpg,wheat,4,190,85,331,145
989,wheat/wheat-field-artificial-irrigation-rural-electrification-to-harvest-166395991.jpg,wheat,4,576,288,793,405
990,wheat/wheat045a.jpg,wheat,4,1,144,153,266
991,wheat/wheat047a.jpg,wheat,4,1,384,393,600
992,wheat/wheat047a.jpg,wheat,4,638,327,794,595
993,wheat/wheat045a.jpg,wheat,4,187,142,377,266
994,wheat/wheat-field-artificial-irrigation-rural-electrification-to-harvest-166395991.jpg,wheat,4,5,274,285,354
