line_num,image_path,label,croplabel,xmin,ymin,xmax,ymax
474,wheat/wheat033arot.jpeg,wheat,4,0,0,224,224
475,wheat/wheat012ahs.jpeg,wheat,4,0,0,224,224
476,rice/rice039a.jpeg,rice,2,0,0,224,224
477,jute/jute042a.jpg,jute,0,494,327,800,599
478,rice/rice050a.jpg,rice,2,189,79,473,172
479,rice/rice048a.jpg,rice,2,10,240,336,475
480,rice/rice037arot.jpeg,rice,2,0,0,224,224
481,jute/jute002a.jpeg,jute,0,0,0,224,224
482,jute/Jute049a.jpg,jute,0,200,134,264,265
483,rice/rice021ahf.jpeg,rice,2,0,0,224,224
484,jute/jute003ahs.jpeg,jute,0,0,0,224,224
486,wheat/wheat016ahf.jpeg,wheat,4,0,0,224,224
487,jute/jute047a.jpg,jute,0,1,150,123,212
488,jute/jute028arot.jpeg,jute,0,0,0,224,224
489,jute/jute034ahf.jpeg,jute,0,0,0,224,224
490,rice/rice030arot.jpeg,rice,2,0,0,224,224
491,sugarcane/sugarcane009arot.jpeg,sugarcane,3,0,0,224,224
492,jute/jute045a.jpg,jute,0,3,106,410,809
493,maize/maize042a.jpg,maize,1,1534,533,2045,1536
494,jute/jute045a.jpg,jute,0,412,299,870,810
495,sugarcane/sugarcane0002arot.jpeg,sugarcane,3,0,0,224,224
496,jute/jute045a.jpg,jute,0,845,301,1077,800
497,jute/jute009arot.jpeg,jute,0,0,0,224,224
499,rice/rice038ahf.jpeg,rice,2,0,0,224,224
500,rice/rice025a.jpeg,rice,2,0,0,224,224
501,jute/jute005arot.jpeg,jute,0,0,0,224,224
502,wheat/wheat019a.jpeg,wheat,4,0,0,224,224
503,sugarcane/sugarcane035ahs.jpeg,sugarcane,3,0,0,224,224
504,wheat/wheat-field01.jpg,wheat,4,2,2,348,230
505,maize/maize009arot.jpeg,maize,1,0,0,224,224
506,wheat/wheat048a.jpg,wheat,4,762,640,1196,896
507,rice/rice048a.jpg,rice,2,645,686,1170,900
508,maize/maize044a.jpg,maize,1,1,280,450,1280
509,sugarcane/sugarcane041a.jpg,sugarcane,3,241,136,429,265
510,jute/jute048a.jpg,jute,0,227,107,483,585
511,rice/rice004ahs.jpeg,rice,2,0,0,224,224
512,wheat/wheat050a.jpg,wheat,4,17,907,3988,2649
513,wheat/wheat032ahs.jpeg,wheat,4,0,0,224,224
514,rice/rice012ahf.jpeg,rice,2,0,0,224,224
515,maize/maize047a.jpg,maize,1,412,103,650,379
516,jute/jute042a.jpg,jute,0,1,113,262,327
517,rice/rice005ahf.jpeg,rice,2,0,0,224,224
518,rice/rice049a.jpg,rice,2,3,166,204,345
519,wheat/wheat044a.jpg,wheat,4,327,186,474,355
520,rice/rice020a.jpeg,rice,2,0,0,224,224
521,wheat/wheat046a.jpg,wheat,4,880,313,1019,489
522,sugarcane/sugarcane006ahf.jpeg,sugarcane,3,0,0,224,224
523,sugarcane/sugarcane019a.jpeg,sugarcane,3,0,0,224,224
524,jute/jute016arot.jpeg,jute,0,0,0,224,224
526,jute/jute043a.jpg,jute,0,194,2,409,361
527,wheat/wheat0002ahf.jpeg,wheat,4,0,0,224,224
528,wheat/wheat042a.JPG,wheat,4,761,343,1126,1200
529,rice/rice050a.jpg,rice,2,3,242,168,355
530,maize/maize010ahf.jpeg,maize,1,0,0,224,224
531,sugarcane/sugarcane039ahf.jpeg,sugarcane,3,0,0,224,224
532,sugarcane/sugarcane013arot.jpeg,sugarcane,3,0,0,224,224
533,jute/jute038ahf.jpeg,jute,0,0,0,224,224
534,sugarcane/sugarcane0010arot.jpeg,sugarcane,3,0,0,224,224
535,wheat/wheat034ahs.jpeg,wheat,4,0,0,224,224
537,wheat/wheat026ahs.jpeg,wheat,4,0,0,224,224
538,jute/jute042a.jpg,jute,0,265,112,514,325
539,wheat/wheat041a.jpg,wheat,4,338,173,474,239
540,wheat/wheat010arot.jpeg,wheat,4,0,0,224,224
541,wheat/wheat048a.jpg,wheat,4,5,497,387,892
542,maize/maize030ahs.jpeg,maize,1,0,0,224,224
543,maize/maize026arot.jpeg,maize,1,0,0,224,224
544,sugarcane/sugarcane034ahf.jpeg,sugarcane,3,0,0,224,224
545,jute/jute041a.jpg,jute,0,169,335,313,803
546,wheat/wheatcrops.jpg,wheat,4,260,122,592,285
547,sugarcane/sugarcane030ahs.jpeg,sugarcane,3,0,0,224,224
548,rice/rice016ahs.jpeg,rice,2,0,0,224,224
549,maize/maize002a.jpeg,maize,1,0,0,224,224
550,rice/rice015arot.jpeg,rice,2,0,0,224,224
551,rice/rice020arot.jpeg,rice,2,0,0,224,224
552,sugarcane/sugarcane008ahs.jpeg,sugarcane,3,0,0,224,224
553,wheat/wheatcropfield.jpg,wheat,4,3124,1451,4274,2547
554,wheat/wheat015ahf.jpeg,wheat,4,0,0,224,224
555,sugarcane/sugarcane012ahf.jpeg,sugarcane,3,0,0,224,224
557,rice/rice007arot.jpeg,rice,2,0,0,224,224
558,sugarcane/sugarcane047a.jpg,sugarcane,3,193,296,353,363
559,sugarcane/sugarcane009a.jpeg,sugarcane,3,0,0,224,224
560,wheat/wheat024ahf.jpeg,wheat,4,0,0,224,224
561,rice/rice041a.jpg,rice,2,137,91,302,201
562,wheat/wheat022ahs.jpeg,wheat,4,0,0,224,224
563,jute/jutefield.jpg,jute,0,199,300,511,358
564,rice/rice-828540_1280.jpg,rice,2,7,405,568,572
565,jute/jute025ahf.jpeg,jute,0,0,0,224,224
566,wheat/wheat026arot.jpeg,wheat,4,0,0,224,224
567,sugarcane/sugarcane018ahs.jpeg,sugarcane,3,0,0,224,224
568,jute/jute021arot.jpeg,jute,0,0,0,224,224
569,jute/Jute049a.jpg,jute,0,157,1,206,136
570,jute/jute002ahf.jpeg,jute,0,0,0,224,224
571,rice/rice014a.jpeg,rice,2,0,0,224,224
573,rice/rice-5174887_1280.jpg,rice,2,342,2,816,416
574,sugarcane/sugarcane045a.jpg,sugarcane,3,2,4,652,705
575,jute/jute041a.jpg,jute,0,978,321,1293,756
576,sugarcane/sugarcane032ahf.jpeg,sugarcane,3,0,0,224,224
577,rice/rice041a.jpg,rice,2,374,256,475,352
578,maize/maize043a.jpg,maize,1,736,83,1019,299
579,wheat/wheat007ahs.jpeg,wheat,4,0,0,224,224
580,maize/maize029a.jpeg,maize,1,0,0,224,224
581,jute/Jute049a.jpg,jute,0,114,157,198,265
582,rice/rice022a.jpeg,rice,2,0,0,224,224
583,maize/maize043a.jpg,maize,1,136,193,287,758
584,rice/rice046a.jpg,rice,2,280,106,417,243
585,wheat/wheat-field-artificial-irrigation-rural-electrification-to-harvest-166395991.jpg,wheat,4,1,341,319,533
586,maize/maize044a.jpg,maize,1,1,272,1598,1264
588,jute/jute016a.jpeg,jute,0,0,0,224,224
589,sugarcane/sugarcane049a.jpg,sugarcane,3,3,129,656,788
590,maize/maize006hf.jpeg,maize,1,0,0,224,224
591,maize/maize046a.jpg,maize,1,1,205,335,993
592,maize/maize047a.jpg,maize,1,533,96,650,379
593,wheat/wheat0002ahs.jpeg,wheat,4,0,0,224,224
594,jute/jute024ahf.jpeg,jute,0,0,0,224,224
595,rice/rice034ahf.jpeg,rice,2,0,0,224,224
596,rice/rice034ahs.jpeg,rice,2,0,0,224,224
598,sugarcane/sugarcane0003arot.jpeg,sugarcane,3,0,0,224,224
599,sugarcane/sugarcane040a.jpeg,sugarcane,3,0,0,224,224
600,maize/maize021a.jpeg,maize,1,0,0,224,224
601,maize/maize030a.jpeg,maize,1,0,0,224,224
602,jute/jute047a.jpg,jute,0,125,134,280,252
603,sugarcane/sugarcane036arot.jpeg,sugarcane,3,0,0,224,224
604,sugarcane/sugarcane044a.jpg,sugarcane,3,2,95,183,354
605,wheat/wheat009a.jpeg,wheat,4,0,0,224,224
606,wheat/wheat041a.jpg,wheat,4,135,238,270,396
607,jute/jute014a.jpeg,jute,0,0,0,224,224
608,sugarcane/sugarcane045a.jpg,sugarcane,3,1069,420,1258,635
609,jute/jute037ahs.jpeg,jute,0,0,0,224,224
610,maize/maize011ahf.jpeg,maize,1,0,0,224,224
611,wheat/wheat028ahs.jpeg,wheat,4,0,0,224,224
612,wheat/wheat003.jpeg,wheat,4,0,0,224,224
613,sugarcane/sugarcane032ahs.jpeg,sugarcane,3,0,0,224,224
614,wheat/wheat020a.jpeg,wheat,4,0,0,224,224
615,wheat/wheat015a.jpeg,wheat,4,0,0,224,224
616,wheat/wheat046a.jpg,wheat,4,4,475,339,679
617,jute/jute041a.jpg,jute,0,337,2,717,384
618,wheat/wheat048a.jpg,wheat,4,329,259,792,458
619,rice/rice036ahs.jpeg,rice,2,0,0,224,224
620,wheat/wheat034ahf.jpeg,wheat,4,0,0,224,224
621,sugarcane/sugarcane026ahf.jpeg,sugarcane,3,0,0,224,224
622,maize/maize014hs.jpeg,maize,1,0,0,224,224
623,jute/jute008a.jpeg,jute,0,0,0,224,224
624,sugarcane/sugarcane026arot.jpeg,sugarcane,3,0,0,224,224
625,wheat/wheatss.jpg,wheat,4,516,128,782,586
626,rice/rice001ahs.jpeg,rice,2,0,0,224,224
627,maize/maize022ahs.jpeg,maize,1,0,0,224,224
628,wheat/wheat008ahs.jpeg,wheat,4,0,0,224,224
629,rice/rice006arot.jpeg,rice,2,0,0,224,224
630,sugarcane/sugarcane029ahs.jpeg,sugarcane,3,0,0,224,224
631,sugarcane/sugarcane0001arot.jpeg,sugarcane,3,0,0,224,224
632,rice/rice038a.jpeg,rice,2,0,0,224,224
634,wheat/wheat003hs.jpeg,wheat,4,0,0,224,224
635,sugarcane/sugarcane fields.jpg,sugarcane,3,52,1,162,330
636,sugarcane/sugarcane045a.jpg,sugarcane,3,646,196,913,671
637,jute/jute018ahf.jpeg,jute,0,0,0,224,224
638,wheat/wheat043a.jpg,wheat,4,295,118,365,314
639,jute/jute018ahs.jpeg,jute,0,0,0,224,224
640,sugarcane/sugarcane042a.jpg,sugarcane,3,2,552,1841,1075
641,wheat/wheat024a.jpeg,wheat,4,0,0,224,224
642,wheat/wheat027ahs.jpeg,wheat,4,0,0,224,224
643,rice/rice026arot.jpeg,rice,2,0,0,224,224
644,sugarcane/sugarcane023ahs.jpeg,sugarcane,3,0,0,224,224
645,jute/jute026ahs.jpeg,jute,0,0,0,224,224
646,rice/rice008ahs.jpeg,rice,2,0,0,224,224
647,rice/rice041a.jpg,rice,2,342,183,455,328
648,jute/jute048a.jpg,jute,0,467,89,645,578
649,rice/rice018arot.jpeg,rice,2,0,0,224,224
650,maize/maize046a.jpg,maize,1,640,209,1055,961
651,maize/maize020arot.jpeg,maize,1,0,0,224,224
652,rice/rice026ahs.jpeg,rice,2,0,0,224,224
653,jute/jute040arot.jpeg,jute,0,0,0,224,224
654,maize/maize043a.jpg,maize,1,1,141,97,644
656,jute/jute011ahf.jpeg,jute,0,0,0,224,224
658,maize/maize050a.jpg,maize,1,2,84,1190,1786
659,jute/jute022a.jpeg,jute,0,0,0,224,224
660,maize/maize030ahf.jpeg,maize,1,0,0,224,224
661,rice/rice008a.jpeg,rice,2,0,0,224,224
662,rice/rice035ahf.jpeg,rice,2,0,0,224,224
663,rice/rice016a.jpeg,rice,2,0,0,224,224
665,wheat/wheat049a.jpg,wheat,4,4,533,505,795
666,maize/maize033arot.jpeg,maize,1,0,0,224,224
667,rice/rice-5174887_1280.jpg,rice,2,984,326,1280,806
668,rice/rice010a.jpeg,rice,2,0,0,224,224
669,sugarcane/sugarcane007ahf.jpeg,sugarcane,3,0,0,224,224
670,maize/maize030arot.jpeg,maize,1,0,0,224,224
671,sugarcane/sugarcane0011ahf.jpeg,sugarcane,3,0,0,224,224
672,jute/juteplant.jpg,jute,0,98,9,230,396
673,jute/jute020ahf.jpeg,jute,0,0,0,224,224
674,rice/rice043a.jpg,rice,2,512,1,656,452
675,wheat/wheat050a.jpg,wheat,4,2406,892,3981,1246
676,wheat/wheat033a.jpeg,wheat,4,0,0,224,224
677,sugarcane/sugarcane0011a.jpeg,sugarcane,3,0,0,224,224
680,rice/rice044a.jpg,rice,2,92,94,158,116
681,rice/rice045a.jpg,rice,2,363,23,471,113
682,wheat/wheat021ahf.jpeg,wheat,4,0,0,224,224
683,jute/jute041a.jpg,jute,0,722,12,1061,311
684,jute/jute048a.jpg,jute,0,871,103,1024,572
685,wheat/wheat033ahf.jpeg,wheat,4,0,0,224,224
686,wheat/wheat013arot.jpeg,wheat,4,0,0,224,224
687,rice/rice030ahs.jpeg,rice,2,0,0,224,224
688,wheat/wheat043a.jpg,wheat,4,1,112,92,313
689,rice/rice012ahs.jpeg,rice,2,0,0,224,224
690,wheat/wheat021arot.jpeg,wheat,4,0,0,224,224
691,wheat/wheat007a.jpeg,wheat,4,0,0,224,224
692,rice/rice049a.jpg,rice,2,107,54,162,72
693,rice/rice029a.jpeg,rice,2,0,0,224,224
694,sugarcane/sugarcane0004arot.jpeg,sugarcane,3,0,0,224,224
695,maize/maize042a.jpg,maize,1,2,233,520,552
696,maize/maize012ahs.jpeg,maize,1,0,0,224,224
697,wheat/wheat-field01.jpg,wheat,4,312,3,538,224
698,jute/jute021ahs.jpeg,jute,0,0,0,224,224
699,sugarcane/sugarcane034arot.jpeg,sugarcane,3,0,0,224,224
700,rice/rice024a.jpeg,rice,2,0,0,224,224
701,jute/Jute049a.jpg,jute,0,317,6,447,74
702,rice/rice039ahf.jpeg,rice,2,0,0,224,224
703,wheat/wheat049a.jpg,wheat,4,493,274,857,487
704,maize/maize004arot.jpeg,maize,1,0,0,224,224
705,wheat/wheat-field02.jpg,wheat,4,268,95,540,355
706,maize/maize028a.jpeg,maize,1,0,0,224,224
707,maize/maize041a.jpg,maize,1,1,246,1585,1044
708,maize/maize042a.jpg,maize,1,734,513,1118,1536
709,maize/maize007rot.jpeg,maize,1,0,0,224,224
710,wheat/wheat041a.jpg,wheat,4,190,173,338,228
711,jute/jute012arot.jpeg,jute,0,0,0,224,224
712,wheat/wheatcrop01.jpg,wheat,4,2,280,238,480
713,maize/maize033ahs.jpeg,maize,1,0,0,224,224
714,maize/maize015a.jpeg,maize,1,0,0,224,224
715,sugarcane/sugarcane048a.jpg,sugarcane,3,2653,958,4833,2348
716,wheat/wheat024ahs.jpeg,wheat,4,0,0,224,224
717,wheat/wheat040ahs.jpeg,wheat,4,0,0,224,224
718,maize/maize017ahs.jpeg,maize,1,0,0,224,224
719,rice/rice050a.jpg,rice,2,97,185,414,355
720,maize/maize008ahf.jpeg,maize,1,0,0,224,224
721,wheat/wheat009arot.jpeg,wheat,4,0,0,224,224
722,wheat/wheat005ahs.jpeg,wheat,4,0,0,224,224
723,wheat/wheat037arot.jpeg,wheat,4,0,0,224,224
724,sugarcane/sugarcane006ahs.jpeg,sugarcane,3,0,0,224,224
725,wheat/wheat044a.jpg,wheat,4,196,80,354,162
726,maize/maize041a.jpg,maize,1,726,176,1024,1074
727,jute/jute008ahf.jpeg,jute,0,0,0,224,224
728,maize/maize042a.jpg,maize,1,530,249,1055,592
729,jute/jute011arot.jpeg,jute,0,0,0,224,224
730,sugarcane/sugarcane022a.jpeg,sugarcane,3,0,0,224,224
731,wheat/wheat027ahf.jpeg,wheat,4,0,0,224,224
732,jute/jute021ahf.jpeg,jute,0,0,0,224,224
733,jute/jute039a.jpeg,jute,0,0,0,224,224
734,sugarcane/sugarcane035ahf.jpeg,sugarcane,3,0,0,224,224
735,rice/rice-828540_1280.jpg,rice,2,919,731,1026,847
736,sugarcane/sugarcane fields.jpg,sugarcane,3,150,47,218,330
737,maize/maize029arot.jpeg,maize,1,0,0,224,224
738,jute/jute010a.jpeg,jute,0,0,0,224,224
739,rice/rice041a.jpg,rice,2,438,103,576,190
741,wheat/wheatcropfield.jpg,wheat,4,1905,1497,3467,2561
742,sugarcane/sugarcane038arot.jpeg,sugarcane,3,0,0,224,224
743,wheat/wheat032ahf.jpeg,wheat,4,0,0,224,224
744,jute/juteleaves.jpg,jute,0,1,485,146,639
745,jute/jute015a.jpeg,jute,0,0,0,224,224
746,sugarcane/sugarcane017ahs.jpeg,sugarcane,3,0,0,224,224
747,rice/rice019arot.jpeg,rice,2,0,0,224,224
748,jute/jute029ahs.jpeg,jute,0,0,0,224,224
749,wheat/wheat012a.jpeg,wheat,4,0,0,224,224
750,maize/maize023ahs.jpeg,maize,1,0,0,224,224
751,jute/jute013ahs.jpeg,jute,0,0,0,224,224
752,sugarcane/sugarcane050a.jpg,sugarcane,3,278,188,369,315
753,maize/maize002arot.jpeg,maize,1,0,0,224,224
754,maize/maize022a.jpeg,maize,1,0,0,224,224
755,maize/maize043a.jpg,maize,1,172,63,472,262
756,sugarcane/sugarcane046a.jpg,sugarcane,3,1,39,224,396
757,sugarcane/sugarcane008ahf.jpeg,sugarcane,3,0,0,224,224
758,rice/rice-field.jpg,rice,2,233,7,538,181
759,rice/rice032arot.jpeg,rice,2,0,0,224,224
760,jute/juteplant.jpg,jute,0,529,1,634,396
761,wheat/wheat039ahs.jpeg,wheat,4,0,0,224,224
762,sugarcane/sugarcane044a.jpg,sugarcane,3,201,130,403,355
763,sugarcane/sugarcane007arot.jpeg,sugarcane,3,0,0,224,224
764,maize/maize-field01.jpg,maize,1,227,141,505,433
765,wheat/wheat022arot.jpeg,wheat,4,0,0,224,224
766,maize/maize011arot.jpeg,maize,1,0,0,224,224
767,jute/jute015ahf.jpeg,jute,0,0,0,224,224
768,jute/juteplant.jpg,jute,0,386,1,529,395
769,jute/jute045a.jpg,jute,0,125,319,440,810
770,rice/rice046a.jpg,rice,2,155,73,282,259
771,rice/rice037a.jpeg,rice,2,0,0,224,224
772,rice/rice012arot.jpeg,rice,2,0,0,224,224
773,jute/jute041a.jpg,jute,0,1059,1,1297,328
774,sugarcane/sugarcane0010ahf.jpeg,sugarcane,3,0,0,224,224
775,maize/maize014rot.jpeg,maize,1,0,0,224,224
776,jute/jute008arot.jpeg,jute,0,0,0,224,224
777,maize/maize023arot.jpeg,maize,1,0,0,224,224
778,sugarcane/sugarcane015ahf.jpeg,sugarcane,3,0,0,224,224
779,wheat/wheat017ahs.jpeg,wheat,4,0,0,224,224
781,jute/jute041a.jpg,jute,0,0,338,158,811
782,sugarcane/sugarcane046a.jpg,sugarcane,3,402,9,603,400
783,jute/jute005ahs.jpeg,jute,0,0,0,224,224
784,maize/maize-Field-Corn.jpg,maize,1,667,123,1024,456
785,wheat/wheat006ahs.jpeg,wheat,4,0,0,224,224
786,wheat/wheat026ahf.jpeg,wheat,4,0,0,224,224
787,wheat/wheat045a.jpg,wheat,4,190,85,331,145
788,rice/rice003arot.jpeg,rice,2,0,0,224,224
789,rice/rice003ahs.jpeg,rice,2,0,0,224,224
790,rice/rice044a.jpg,rice,2,150,99,315,160
791,jute/jute050a.jpg,jute,0,362,53,556,230
792,sugarcane/sugarcane0010ahs.jpeg,sugarcane,3,0,0,224,224
793,wheat/wheat.jpg,wheat,4,171,68,611,768
794,sugarcane/sugarcane039ahs.jpeg,sugarcane,3,0,0,224,224
795,maize/maize-Field-Corn.jpg,maize,1,339,113,764,456
796,rice/rice032ahs.jpeg,rice,2,0,0,224,224
797,maize/maize005ahs.jpeg,maize,1,0,0,224,224
798,sugarcane/sugarcane012arot.jpeg,sugarcane,3,0,0,224,224
799,wheat/wheat032a.jpeg,wheat,4,0,0,224,224
800,wheat/wheat043a.jpg,wheat,4,213,125,294,314
801,sugarcane/sugarcane027ahs.jpeg,sugarcane,3,0,0,224,224
802,sugarcane/sugarcane016ahs.jpeg,sugarcane,3,0,0,224,224
803,maize/maize046a.jpg,maize,1,337,209,638,998
804,maize/maize025ahf.jpeg,maize,1,0,0,224,224
805,jute/jute016ahs.jpeg,jute,0,0,0,224,224
806,wheat/wheat010ahf.jpeg,wheat,4,0,0,224,224
807,maize/maize019arot.jpeg,maize,1,0,0,224,224
808,rice/rice016ahf.jpeg,rice,2,0,0,224,224
809,rice/rice035a.jpeg,rice,2,0,0,224,224
810,jute/jute014arot.jpeg,jute,0,0,0,224,224
811,rice/rice044a.jpg,rice,2,277,123,376,280
812,jute/jute026arot.jpeg,jute,0,0,0,224,224
813,sugarcane/sugarcane006a.jpeg,sugarcane,3,0,0,224,224
814,jute/jute014ahf.jpeg,jute,0,0,0,224,224
816,maize/maize010a.jpeg,maize,1,0,0,224,224
817,maize/maize010ahs.jpeg,maize,1,0,0,224,224
818,jute/jute019ahs.jpeg,jute,0,0,0,224,224
819,jute/jute040a.jpeg,jute,0,0,0,224,224
820,sugarcane/sugarcane047a.jpg,sugarcane,3,681,191,1271,360
821,wheat/wheat049a.jpg,wheat,4,1,262,296,394
822,wheat/wheat041a.jpg,wheat,4,1,127,136,177
823,sugarcane/sugarcane0003ahf.jpeg,sugarcane,3,0,0,224,224
825,wheat/wheat041a.jpg,wheat,4,274,140,474,173
826,sugarcane/sugarcane031arot.jpeg,sugarcane,3,0,0,224,224
827,wheat/wheat005arot.jpeg,wheat,4,0,0,224,224
829,wheat/wheat043a.jpg,wheat,4,111,105,155,152
830,sugarcane/sugarcane016arot.jpeg,sugarcane,3,0,0,224,224
831,jute/jute029arot.jpeg,jute,0,0,0,224,224
833,jute/jute043a.jpg,jute,0,412,11,644,360
834,sugarcane/sugarcane009ahs.jpeg,sugarcane,3,0,0,224,224
835,maize/maize016ahf.jpeg,maize,1,0,0,224,224
836,rice/rice-field.jpg,rice,2,3,229,405,364
837,wheat/wheat049a.jpg,wheat,4,556,226,1200,282
838,sugarcane/sugarcane005arot.jpeg,sugarcane,3,0,0,224,224
839,jute/jute007arot.jpeg,jute,0,0,0,224,224
840,wheat/wheat025a.jpeg,wheat,4,0,0,224,224
841,rice/rice020ahf.jpeg,rice,2,0,0,224,224
842,maize/maize040a.jpeg,maize,1,0,0,224,224
843,jute/jute045a.jpg,jute,0,150,48,409,480
844,sugarcane/sugarcane041a.jpg,sugarcane,3,1,110,208,178
846,sugarcane/sugarcane038ahf.jpeg,sugarcane,3,0,0,224,224
847,wheat/wheat035arot.jpeg,wheat,4,0,0,224,224
848,jute/juteplant.jpg,jute,0,0,1,118,396
849,maize/maize002ahs.jpeg,maize,1,0,0,224,224
850,rice/rice018ahf.jpeg,rice,2,0,0,224,224
851,sugarcane/sugarcane024ahf.jpeg,sugarcane,3,0,0,224,224
852,sugarcane/sugarcane032arot.jpeg,sugarcane,3,0,0,224,224
853,jute/jute023ahf.jpeg,jute,0,0,0,224,224
854,jute/jute006ahf.jpeg,jute,0,0,0,224,224
855,sugarcane/sugarcane0004ahs.jpeg,sugarcane,3,0,0,224,224
856,rice/rice020ahs.jpeg,rice,2,0,0,224,224
857,sugarcane/sugarcane041a.jpg,sugarcane,3,1,143,197,266
858,wheat/wheat020arot.jpeg,wheat,4,0,0,224,224
860,maize/maize024ahf.jpeg,maize,1,0,0,224,224
861,maize/maize-Field-Corn.jpg,maize,1,1,107,1023,456
862,maize/maize050a.jpg,maize,1,2392,272,3190,660
863,maize/maize031arot.jpeg,maize,1,0,0,224,224
864,rice/rice018a.jpeg,rice,2,0,0,224,224
865,wheat/wheat016ahs.jpeg,wheat,4,0,0,224,224
866,jute/jute047a.jpg,jute,0,0,209,142,288
867,rice/rice033ahs.jpeg,rice,2,0,0,224,224
868,sugarcane/sugarcane038a.jpeg,sugarcane,3,0,0,224,224
869,sugarcane/sugarcane036ahf.jpeg,sugarcane,3,0,0,224,224
870,wheat/wheat050a.jpg,wheat,4,1228,1342,2396,2667
871,jute/jute026a.jpeg,jute,0,0,0,224,224
872,maize/maize020a.jpeg,maize,1,0,0,224,224
873,maize/maize031ahf.jpeg,maize,1,0,0,224,224
874,sugarcane/sugarcane031ahs.jpeg,sugarcane,3,0,0,224,224
875,jute/juteleaves.jpg,jute,0,278,388,506,640
877,maize/maize003ahs.jpeg,maize,1,0,0,224,224
878,wheat/wheat-field-artificial-irrigation-rural-electrification-to-harvest-166395991.jpg,wheat,4,576,288,793,405
879,wheat/wheat039a.jpeg,wheat,4,0,0,224,224
880,maize/maize043a.jpg,maize,1,479,253,708,768
881,sugarcane/sugarcane007a.jpeg,sugarcane,3,0,0,224,224
882,wheat/wheat028a.jpeg,wheat,4,0,0,224,224
884,maize/maize038a.jpeg,maize,1,0,0,224,224
885,wheat/wheat004ahf.jpeg,wheat,4,0,0,224,224
887,rice/rice-828540_1280.jpg,rice,2,1011,648,1204,847
888,wheat/wheat011hf.jpeg,wheat,4,0,0,224,224
889,sugarcane/sugarcane024arot.jpeg,sugarcane,3,0,0,224,224
891,sugarcane/sugarcane023arot.jpeg,sugarcane,3,0,0,224,224
892,jute/jute043a.jpg,jute,0,0,1,193,357
893,wheat/wheat045a.jpg,wheat,4,1,144,153,266
894,jute/jute036ahf.jpeg,jute,0,0,0,224,224
895,maize/maize048a.jpg,maize,1,1303,463,1998,1187
897,wheat/wheat010a.jpeg,wheat,4,0,0,224,224
898,jute/juteleaves.jpg,jute,0,508,0,639,251
899,wheat/wheat044a.jpg,wheat,4,218,142,350,355
900,jute/jutefield.jpg,jute,0,1,24,107,182
901,jute/jute002ahs.jpeg,jute,0,0,0,224,224
902,maize/maize019ahf.jpeg,maize,1,0,0,224,224
904,rice/rice045a.jpg,rice,2,287,76,420,198
905,sugarcane/sugarcane022arot.jpeg,sugarcane,3,0,0,224,224
906,rice/rice010ahs.jpeg,rice,2,0,0,224,224
907,rice/rice038ahs.jpeg,rice,2,0,0,224,224
908,maize/maize043a.jpg,maize,1,845,289,1019,764
909,sugarcane/sugarcane050a.jpg,sugarcane,3,115,187,179,277
910,rice/rice-field.jpg,rice,2,329,197,540,449
911,rice/rice-5174887_1280.jpg,rice,2,998,7,1266,570
912,maize/maize007hs.jpeg,maize,1,0,0,224,224
913,jute/jutefield.jpg,jute,0,107,11,204,153
914,jute/jute036a.jpeg,jute,0,0,0,224,224
916,jute/jute004ahf.jpeg,jute,0,0,0,224,224
917,maize/maize023a.jpeg,maize,1,0,0,224,224
918,sugarcane/sugarcane049a.jpg,sugarcane,3,357,103,679,815
919,sugarcane/sugarcane046a.jpg,sugarcane,3,577,15,699,408
920,rice/rice028arot.jpeg,rice,2,0,0,224,224
921,jute/jute022ahs.jpeg,jute,0,0,0,224,224
922,rice/rice043a.jpg,rice,2,1,148,332,489
923,maize/maize017ahf.jpeg,maize,1,0,0,224,224
924,sugarcane/sugarcane047a.jpg,sugarcane,3,703,359,1273,712
925,jute/jute047a.jpg,jute,0,142,178,321,263
926,jute/jute030ahf.jpeg,jute,0,0,0,224,224
927,jute/jute044a.jpg,jute,0,868,24,1023,615
930,sugarcane/sugarcane014ahs.jpeg,sugarcane,3,0,0,224,224
931,sugarcane/sugarcane036ahs.jpeg,sugarcane,3,0,0,224,224
932,wheat/wheat023arot.jpeg,wheat,4,0,0,224,224
933,rice/rice021ahs.jpeg,rice,2,0,0,224,224
934,wheat/wheat048a.jpg,wheat,4,3,173,446,261
935,jute/jute045a.jpg,jute,0,721,79,1079,300
936,sugarcane/sugarcane042a.jpg,sugarcane,3,697,482,1340,1134
937,rice/rice027ahf.jpeg,rice,2,0,0,224,224
938,sugarcane/sugarcane030arot.jpeg,sugarcane,3,0,0,224,224
939,jute/jutefield.jpg,jute,0,205,0,324,87
940,maize/maize050a.jpg,maize,1,1535,1303,2497,1781
941,jute/jute005ahf.jpeg,jute,0,0,0,224,224
942,rice/rice010ahf.jpeg,rice,2,0,0,224,224
943,rice/rice014ahs.jpeg,rice,2,0,0,224,224
944,jute/jute008ahs.jpeg,jute,0,0,0,224,224
945,wheat/wheat034arot.jpeg,wheat,4,0,0,224,224
946,wheat/wheat-field01.jpg,wheat,4,1,226,353,548
947,sugarcane/sugarcane028ahs.jpeg,sugarcane,3,0,0,224,224
949,jute/jute042a.jpg,jute,0,1,327,257,599
950,jute/Jute049a.jpg,jute,0,266,106,448,251
951,jute/jute030a.jpeg,jute,0,0,0,224,224
